Year,Round,Seed,Team,Score,Seed_1,Team_1,Score_1,Favorite,Seed_diff,Spread,Winner,Upset,Team_conference,Team_1_conference,Year_diff,assist_percentage_diff,assists_diff,away_losses_diff,away_wins_diff,block_percentage_diff,blocks_diff,conference_losses_diff,conference_wins_diff,defensive_rebounds_diff,effective_field_goal_percentage_diff,field_goal_attempts_diff,field_goal_percentage_diff,field_goals_diff,free_throw_attempt_rate_diff,free_throw_attempts_diff,free_throw_percentage_diff,free_throws_diff,free_throws_per_field_goal_attempt_diff,games_played_diff,home_losses_diff,home_wins_diff,losses_diff,minutes_played_diff,offensive_rating_diff,offensive_rebound_percentage_diff,offensive_rebounds_diff,opp_assist_percentage_diff,opp_assists_diff,opp_block_percentage_diff,opp_blocks_diff,opp_defensive_rebounds_diff,opp_effective_field_goal_percentage_diff,opp_field_goal_attempts_diff,opp_field_goal_percentage_diff,opp_field_goals_diff,opp_free_throw_attempt_rate_diff,opp_free_throw_attempts_diff,opp_free_throw_percentage_diff,opp_free_throws_diff,opp_free_throws_per_field_goal_attempt_diff,opp_offensive_rebound_percentage_diff,opp_offensive_rebounds_diff,opp_personal_fouls_diff,opp_points_diff,opp_steal_percentage_diff,opp_steals_diff,opp_three_point_attempt_rate_diff,opp_three_point_field_goal_attempts_diff,opp_three_point_field_goal_percentage_diff,opp_three_point_field_goals_diff,opp_two_point_field_goal_attempts_diff,opp_two_point_field_goal_percentage_diff,opp_two_point_field_goals_diff,opp_total_rebound_percentage_diff,opp_total_rebounds_diff,opp_true_shooting_percentage_diff,opp_turnover_percentage_diff,opp_turnovers_diff,pace_diff,personal_fouls_diff,points_diff,simple_rating_system_diff,steal_percentage_diff,steals_diff,strength_of_schedule_diff,three_point_attempt_rate_diff,three_point_field_goal_attempts_diff,three_point_field_goal_percentage_diff,three_point_field_goals_diff,two_point_field_goal_attempts_diff,two_point_field_goal_percentage_diff,two_point_field_goals_diff,total_rebound_percentage_diff,total_rebounds_diff,true_shooting_percentage_diff,turnover_percentage_diff,turnovers_diff,win_percentage_diff,wins_diff
2019,Second Round,7,Wofford,56,2,Kentucky,62,TEAM_1,-5,-6,TEAM_2,True,ovc,big-12,0.0,11.5,113.0,-5.0,7.0,0.5999999999999996,10.0,-4.0,4.0,-106.0,0.031000000000000028,-121.0,0.02699999999999997,-1.0,0.010000000000000009,-18.0,0.028000000000000025,6.0,0.016999999999999987,-3.0,1.0,-1.0,-5.0,-135.0,8.599999999999994,1.4000000000000021,-23.0,-7.5,-99.0,0.29999999999999893,-6.0,-109.0,-0.01699999999999996,-187.0,0.0030000000000000027,-71.0,-0.0040000000000000036,-60.0,0.03299999999999992,-23.0,0.006000000000000005,1.8000000000000007,-9.0,-36.0,-270.0,-0.9000000000000004,-38.0,-0.064,-208.0,-0.050000000000000044,-105.0,21.0,0.01899999999999996,34.0,0.0,-118.0,-0.01200000000000001,1.4999999999999982,9.0,1.5,-83.0,2.0,-9.39,1.0,6.0,-15.899999999999999,0.015000000000000013,-12.0,0.0030000000000000027,-2.0,-109.0,0.04599999999999993,1.0,0.0,-129.0,0.030999999999999917,-1.4000000000000021,-71.0,0.126,2.0
2019,Second Round,3,Purdue,87,6,Villanova,61,TEAM_2,3,26,TEAM_1,True,sec,sec,0.0,1.1000000000000014,135.0,0.0,-1.0,4.6,59.0,-2.0,2.0,86.0,0.04500000000000004,424.0,0.025000000000000022,240.0,0.013000000000000012,157.0,-0.010000000000000009,105.0,0.0050000000000000044,4.0,-4.0,6.0,-6.0,160.0,10.399999999999991,1.0,82.0,3.9000000000000057,102.0,2.5999999999999996,40.0,136.0,0.031000000000000028,237.0,0.016000000000000014,134.0,0.022999999999999965,130.0,0.014000000000000012,101.0,0.02099999999999999,-0.40000000000000213,34.0,75.0,461.0,-1.3000000000000007,5.0,0.05399999999999999,207.0,0.02899999999999997,92.0,30.0,0.02200000000000002,42.0,0.0,170.0,0.030000000000000027,2.1000000000000014,156.0,4.5,117.0,748.0,5.42,2.299999999999999,112.0,-0.3000000000000007,0.061,332.0,0.04299999999999998,163.0,92.0,0.026000000000000023,77.0,0.0,168.0,0.038999999999999924,-1.0999999999999996,46.0,0.19399999999999995,10.0
2019,Second Round,1,Gonzaga,83,9,Baylor,71,TEAM_2,8,12,TEAM_1,True,big-ten,sec,0.0,3.1999999999999957,11.0,2.0,-1.0,-3.0999999999999996,-27.0,2.0,0.0,7.0,-0.014000000000000012,52.0,-0.02899999999999997,-37.0,-0.14399999999999996,-280.0,-0.038000000000000034,-229.0,-0.11699999999999999,0.0,0.0,0.0,0.0,-10.0,-5.400000000000006,-12.5,-128.0,-2.1000000000000014,-32.0,1.7999999999999998,9.0,207.0,-0.025000000000000022,-61.0,-0.0030000000000000027,-31.0,-0.027000000000000024,-73.0,-0.041999999999999926,-72.0,-0.028999999999999998,-1.0999999999999979,-17.0,-168.0,-236.0,-2.5,-68.0,-0.08500000000000002,-201.0,-0.052000000000000046,-102.0,140.0,0.007000000000000006,71.0,6.199999999999996,190.0,-0.030999999999999972,0.10000000000000142,-15.0,-1.8999999999999915,-86.0,-231.0,0.39000000000000057,0.5,5.0,0.26000000000000156,0.10300000000000004,232.0,-0.011999999999999955,72.0,-180.0,-0.01100000000000001,-109.0,-6.199999999999996,-121.0,-0.028999999999999915,-3.5999999999999996,-132.0,0.0,0.0
2019,Second Round,10,Iowa,77,2,Tennessee,83,TEAM_1,-8,-6,TEAM_2,True,southern,big-east,0.0,-6.299999999999997,25.0,-3.0,6.0,0.40000000000000036,-1.0,-5.0,5.0,-18.0,0.04799999999999993,113.0,0.05199999999999999,160.0,-0.07299999999999995,-118.0,-0.02400000000000002,-100.0,-0.061,-1.0,-1.0,2.0,-5.0,-45.0,7.0,2.3999999999999986,-3.0,-7.600000000000001,-95.0,-1.5000000000000009,5.0,-98.0,-0.014000000000000012,-88.0,-0.01100000000000001,-59.0,0.02200000000000002,18.0,0.0030000000000000027,14.0,0.016999999999999987,-3.599999999999998,-63.0,-114.0,-130.0,0.0,3.0,0.0050000000000000044,-26.0,-0.02200000000000002,-26.0,-62.0,-0.0020000000000000018,-33.0,-3.200000000000003,-161.0,-0.010000000000000009,2.5999999999999996,68.0,3.5,9.0,225.0,-0.41000000000000014,1.4000000000000004,39.0,-7.17,-0.09900000000000003,-152.0,0.062,5.0,265.0,0.01100000000000001,155.0,3.200000000000003,-21.0,0.03300000000000003,-0.6999999999999993,-11.0,0.135,4.0
2019,Second Round,1,North Carolina,81,9,Washington,59,TEAM_2,8,22,TEAM_1,True,big-ten,big-12,0.0,-0.7999999999999972,45.0,0.0,1.0,-1.200000000000001,-16.0,-4.0,6.0,89.0,0.02400000000000002,179.0,0.009000000000000008,98.0,-0.02400000000000002,6.0,0.041999999999999926,31.0,-0.0040000000000000036,2.0,-5.0,2.0,-4.0,95.0,6.800000000000011,-3.8000000000000043,-29.0,-2.1000000000000014,3.0,-1.0,-11.0,76.0,-0.0010000000000000009,128.0,-0.009000000000000008,36.0,-0.04799999999999999,-48.0,0.04899999999999993,-2.0,-0.016999999999999987,-2.3999999999999986,-7.0,2.0,119.0,-1.5,-23.0,0.04999999999999999,148.0,-0.002999999999999947,49.0,-20.0,-0.0030000000000000027,-13.0,0.3999999999999986,69.0,0.0020000000000000018,0.1999999999999993,27.0,-0.4000000000000057,-11.0,318.0,8.019999999999998,-0.09999999999999964,11.0,2.7300000000000004,0.04700000000000004,174.0,0.032999999999999974,91.0,5.0,0.0030000000000000027,7.0,-0.3999999999999986,60.0,0.02499999999999991,-2.8999999999999986,-65.0,0.134,6.0
2019,Second Round,1,Duke,77,9,Central Florida,76,TEAM_2,8,1,TEAM_1,True,wcc,ovc,0.0,5.199999999999996,227.0,-13.0,8.0,6.0,116.0,-12.0,10.0,378.0,0.07899999999999996,324.0,0.08000000000000002,323.0,0.07699999999999996,263.0,0.007000000000000006,204.0,0.061000000000000026,6.0,-4.0,7.0,-15.0,230.0,16.299999999999997,-0.9000000000000021,3.0,-17.800000000000004,-179.0,-2.500000000000001,-15.0,43.0,-0.12000000000000005,360.0,-0.09399999999999997,-39.0,-0.009000000000000008,76.0,0.0,53.0,-0.007000000000000006,-7.200000000000003,28.0,176.0,-86.0,-2.0,-13.0,-0.066,1.0,-0.07800000000000001,-61.0,359.0,-0.12100000000000005,22.0,-6.100000000000001,71.0,-0.10799999999999998,-0.3000000000000007,70.0,0.5,113.0,887.0,38.73,0.5,55.0,9.33,-0.026000000000000023,64.0,0.019000000000000017,37.0,260.0,0.10599999999999998,286.0,6.100000000000001,381.0,0.07599999999999996,-3.0999999999999996,-24.0,0.505,21.0
2019,Second Round,3,Texas Tech,78,6,Buffalo,58,TEAM_2,3,20,TEAM_1,True,big-ten,ovc,0.0,6.899999999999999,153.0,-7.0,1.0,-2.0999999999999996,-22.0,-4.0,6.0,97.0,0.051000000000000045,222.0,0.040000000000000036,172.0,0.061,204.0,0.10799999999999998,220.0,0.08499999999999999,4.0,-6.0,9.0,-11.0,165.0,18.0,1.1000000000000014,27.0,-2.1000000000000014,42.0,-1.1999999999999993,-9.0,23.0,0.01200000000000001,200.0,0.007000000000000006,103.0,-0.03200000000000003,-4.0,-0.02300000000000002,-17.0,-0.028999999999999998,-2.6999999999999993,-5.0,149.0,235.0,-2.1999999999999993,-31.0,0.045999999999999985,169.0,-0.013000000000000012,46.0,31.0,0.03400000000000003,57.0,-2.3000000000000043,18.0,0.0040000000000000036,-1.0,7.0,-2.700000000000003,11.0,636.0,29.03,-1.4000000000000004,-15.0,12.84,0.04200000000000004,162.0,0.020000000000000018,72.0,60.0,0.06,100.0,2.3000000000000043,124.0,0.06599999999999995,-4.700000000000001,-90.0,0.399,15.0
2019,Second Round,4,Virginia Tech,67,12,Liberty,58,TEAM_2,8,9,TEAM_1,True,big-south,sec,0.0,-9.200000000000003,-329.0,12.0,-6.0,-6.199999999999999,-113.0,11.0,-13.0,-379.0,-0.08300000000000007,-604.0,-0.09299999999999997,-451.0,-0.064,-307.0,-0.013000000000000012,-237.0,-0.05199999999999999,-6.0,10.0,-15.0,21.0,-260.0,-23.299999999999997,-1.7999999999999972,-81.0,15.0,81.0,4.8,9.0,-122.0,0.08100000000000007,-497.0,0.07199999999999995,-78.0,0.004999999999999949,-162.0,0.05899999999999994,-71.0,0.023999999999999994,5.899999999999999,-75.0,-232.0,-267.0,1.799999999999999,-19.0,0.030999999999999972,-150.0,0.017000000000000015,-40.0,-347.0,0.12000000000000005,-38.0,5.799999999999997,-197.0,0.07899999999999996,0.0,-106.0,-5.200000000000003,-121.0,-1178.0,-41.36,1.3000000000000007,-25.0,-12.51,0.10199999999999998,-27.0,-0.04199999999999998,-39.0,-577.0,-0.09600000000000003,-412.0,-5.799999999999997,-460.0,-0.08099999999999996,6.199999999999999,44.0,-0.709,-27.0
2019,Second Round,1,Virginia,63,9,Oklahoma,51,TEAM_2,8,12,TEAM_1,True,colonial,pac-12,0.0,8.799999999999997,76.0,8.0,-5.0,-10.3,-138.0,10.0,-10.0,39.0,-0.01200000000000001,30.0,-0.008000000000000007,-3.0,-0.007999999999999952,-6.0,0.038000000000000034,21.0,0.007000000000000006,-3.0,8.0,-10.0,14.0,-110.0,4.099999999999994,3.400000000000002,53.0,-10.100000000000001,-22.0,-1.5,-13.0,-11.0,0.08100000000000007,26.0,0.056999999999999995,124.0,-0.020000000000000018,-31.0,0.02200000000000002,-8.0,-0.0069999999999999785,-8.5,-125.0,-63.0,339.0,-0.09999999999999964,-11.0,0.07700000000000001,163.0,0.05199999999999999,99.0,-137.0,0.07800000000000001,25.0,-4.799999999999997,-136.0,0.07099999999999995,-7.5,-245.0,2.799999999999997,-68.0,4.0,-20.11,-6.9,-173.0,-9.05,-0.02400000000000002,-36.0,-0.0010000000000000009,-13.0,66.0,-0.020000000000000018,10.0,4.799999999999997,92.0,-0.006000000000000005,-1.4999999999999982,-43.0,-0.447,-17.0
2019,Second Round,3,Houston,74,11,Ohio State,59,TEAM_2,8,15,TEAM_1,True,acc,aac,0.0,7.0,239.0,-4.0,6.0,-3.0999999999999996,-30.0,-3.0,3.0,212.0,0.0,647.0,-0.0010000000000000009,299.0,-0.15100000000000002,-70.0,0.09399999999999997,23.0,-0.06999999999999998,3.0,0.0,-1.0,-2.0,120.0,5.700000000000003,5.799999999999997,162.0,0.7000000000000028,98.0,2.9000000000000004,78.0,124.0,0.034999999999999976,310.0,0.021999999999999964,171.0,-0.008000000000000007,74.0,0.029000000000000026,67.0,0.0040000000000000036,-6.800000000000001,-50.0,-69.0,508.0,0.3000000000000007,52.0,0.05399999999999999,241.0,0.02200000000000002,97.0,69.0,0.033999999999999975,74.0,-5.100000000000001,74.0,0.03500000000000003,1.0999999999999979,101.0,8.600000000000009,57.0,704.0,10.570000000000002,0.6999999999999993,63.0,5.77,0.0020000000000000018,234.0,-0.0030000000000000027,83.0,413.0,0.0010000000000000009,216.0,5.100000000000001,374.0,0.0030000000000000027,-0.9000000000000004,80.0,0.07900000000000007,5.0
2019,Second Round,13,UC Irvine,73,12,Oregon,54,TEAM_1,-1,19,TEAM_1,False,acc,mac,0.0,-2.8999999999999986,7.0,-1.0,-5.0,6.299999999999999,117.0,2.0,-2.0,54.0,0.0010000000000000009,74.0,0.01599999999999996,74.0,0.0050000000000000044,36.0,-0.0010000000000000009,24.0,0.0030000000000000027,2.0,2.0,1.0,2.0,80.0,-0.20000000000000284,3.4999999999999964,43.0,9.299999999999997,107.0,-0.5,9.0,-63.0,-0.023999999999999966,235.0,-0.021999999999999964,44.0,-0.07500000000000001,-108.0,-0.006000000000000005,-79.0,-0.05399999999999999,2.8000000000000007,78.0,-45.0,26.0,1.5999999999999996,51.0,-0.014000000000000012,53.0,0.0020000000000000018,17.0,182.0,-0.03999999999999998,27.0,-1.3999999999999986,15.0,-0.030000000000000027,-1.4000000000000021,-13.0,-1.2999999999999972,-64.0,106.0,11.339999999999998,2.5999999999999996,83.0,9.36,-0.063,-119.0,-0.029000000000000026,-66.0,193.0,0.020999999999999908,140.0,1.3999999999999986,97.0,0.0,1.0,55.0,-0.04700000000000004,0.0
2019,First Round,8,Virginia Commonwealth,58,9,Central Florida,73,TEAM_2,1,-15,TEAM_2,False,big-12,atlantic-sun,0.0,-2.9000000000000057,-14.0,0.0,-5.0,7.300000000000001,90.0,2.0,0.0,78.0,-0.03399999999999992,133.0,-0.018000000000000016,27.0,0.064,170.0,-0.04300000000000004,102.0,0.036000000000000004,2.0,0.0,1.0,0.0,90.0,-5.8999999999999915,1.1999999999999993,45.0,3.6000000000000014,9.0,-1.8000000000000007,-3.0,77.0,-0.04799999999999999,133.0,-0.046999999999999986,-39.0,0.056999999999999995,155.0,0.016999999999999904,118.0,0.04500000000000001,2.6000000000000014,73.0,145.0,52.0,1.0,43.0,0.027000000000000024,103.0,-0.026000000000000023,12.0,30.0,-0.05399999999999999,-51.0,0.7000000000000028,150.0,-0.03300000000000003,1.6000000000000014,104.0,2.1999999999999886,120.0,111.0,17.52,1.1999999999999993,55.0,13.41,-0.08200000000000002,-114.0,-0.0040000000000000036,-45.0,247.0,-0.052999999999999936,72.0,-0.7000000000000028,123.0,-0.029000000000000026,0.7000000000000011,62.0,0.009999999999999898,2.0
2019,First Round,5,Mississippi State,76,12,Liberty,80,TEAM_2,7,-4,TEAM_2,False,acc,summit,0.0,16.4,122.0,-3.0,-4.0,2.7,17.0,3.0,-1.0,58.0,0.010000000000000009,-98.0,-0.0050000000000000044,-57.0,0.08200000000000002,133.0,0.040000000000000036,120.0,0.07199999999999998,3.0,0.0,4.0,-2.0,120.0,1.5999999999999943,4.300000000000001,37.0,8.0,-4.0,1.4000000000000004,-3.0,-73.0,-0.05900000000000005,-40.0,-0.061,-132.0,0.0,-10.0,-0.02300000000000002,-19.0,-0.006000000000000005,1.8999999999999986,48.0,82.0,-282.0,1.1000000000000005,28.0,0.059,93.0,-0.034999999999999976,1.0,-133.0,-0.06400000000000006,-133.0,-2.6999999999999957,-25.0,-0.05499999999999994,3.5999999999999996,102.0,-5.599999999999994,46.0,51.0,21.6,2.4000000000000004,56.0,11.18,0.07700000000000001,112.0,0.0020000000000000018,45.0,-210.0,0.007000000000000006,-102.0,2.6999999999999957,95.0,0.020000000000000018,3.1999999999999993,88.0,0.08699999999999997,5.0
2019,First Round,4,Virginia Tech,66,13,St. Louis,52,TEAM_2,9,14,TEAM_1,True,acc,big-12,0.0,7.199999999999996,114.0,-6.0,5.0,4.699999999999999,47.0,-9.0,9.0,26.0,0.04800000000000004,81.0,0.02699999999999997,91.0,-0.02200000000000002,-20.0,0.04700000000000004,14.0,-0.0020000000000000018,4.0,-3.0,4.0,-11.0,170.0,13.799999999999997,4.099999999999998,37.0,-6.399999999999999,-90.0,-1.1999999999999993,-22.0,-76.0,-0.02799999999999997,-101.0,-0.02100000000000002,-83.0,0.032,39.0,-0.006000000000000005,23.0,0.01899999999999999,-3.1000000000000014,-45.0,6.0,-186.0,-1.4000000000000004,-36.0,0.01200000000000001,-17.0,-0.04400000000000004,-43.0,-84.0,-0.0010000000000000009,-40.0,-3.6999999999999957,-121.0,-0.02300000000000002,0.5,-1.0,-8.5,15.0,291.0,10.16,0.40000000000000036,8.0,-2.0600000000000005,0.064,159.0,0.049000000000000044,95.0,-78.0,0.028000000000000025,-4.0,3.6999999999999957,63.0,0.04599999999999993,-2.1999999999999993,-59.0,0.3330000000000001,15.0
2019,First Round,3,LSU,79,14,Yale,74,TEAM_2,11,5,TEAM_1,True,southland,wac,0.0,-0.5,73.0,-6.0,3.0,-1.9000000000000004,-18.0,-6.0,8.0,-10.0,0.059,144.0,0.04600000000000004,147.0,0.08599999999999997,212.0,-0.0010000000000000009,142.0,0.05799999999999997,-2.0,-4.0,6.0,-11.0,-55.0,21.799999999999997,12.7,157.0,-3.3000000000000043,-73.0,1.299999999999999,19.0,-121.0,-0.007999999999999896,-183.0,0.006000000000000005,-77.0,0.01899999999999996,-25.0,0.04500000000000004,11.0,0.028999999999999998,-5.0,-81.0,76.0,-226.0,-0.8000000000000007,-19.0,-0.09499999999999997,-251.0,0.020000000000000018,-83.0,68.0,-0.027999999999999914,6.0,-7.800000000000004,-202.0,0.0010000000000000009,3.799999999999999,82.0,3.0,-32.0,495.0,15.469999999999999,1.799999999999999,41.0,-6.2,0.04099999999999998,117.0,0.041000000000000036,59.0,27.0,0.057999999999999996,88.0,7.800000000000004,147.0,0.05600000000000005,-3.8999999999999986,-70.0,0.30600000000000005,9.0
2019,First Round,1,Virginia,71,16,Gardner-Webb,56,TEAM_2,15,15,TEAM_1,True,aac,big-ten,0.0,-3.1000000000000014,54.0,-6.0,6.0,6.4,76.0,-10.0,8.0,167.0,0.018000000000000016,272.0,0.01200000000000001,143.0,-0.02100000000000002,47.0,-0.031000000000000028,13.0,-0.024999999999999994,2.0,-5.0,7.0,-11.0,75.0,8.599999999999994,6.199999999999996,120.0,-0.20000000000000284,-34.0,-2.799999999999999,-26.0,14.0,-0.057999999999999996,106.0,-0.05399999999999999,-65.0,0.05499999999999999,146.0,-0.04700000000000004,73.0,0.02400000000000002,-0.3000000000000007,52.0,-12.0,-60.0,-1.5000000000000009,-23.0,0.03699999999999998,114.0,-0.04799999999999999,-3.0,-8.0,-0.04899999999999999,-62.0,-4.0,66.0,-0.051000000000000045,-0.20000000000000107,27.0,0.5999999999999943,82.0,368.0,5.02,0.7999999999999989,34.0,-6.39,0.024999999999999967,165.0,0.013999999999999957,69.0,107.0,0.016000000000000014,74.0,4.0,287.0,0.010000000000000009,-2.4999999999999982,-28.0,0.32100000000000006,13.0
2019,First Round,7,Louisville,76,10,Minnesota,86,TEAM_2,3,-10,TEAM_2,False,big-west,pac-12,0.0,-3.799999999999997,-22.0,-5.0,8.0,-3.6999999999999993,-9.0,-7.0,5.0,96.0,-0.0040000000000000036,33.0,0.006000000000000005,29.0,0.0020000000000000018,16.0,-0.019000000000000017,-1.0,-0.0040000000000000036,-1.0,-2.0,-1.0,-7.0,-30.0,1.5999999999999943,4.899999999999999,68.0,-11.200000000000003,-90.0,-0.9000000000000004,0.0,-47.0,-0.025000000000000022,91.0,-0.016000000000000014,2.0,-0.009000000000000008,10.0,0.006000000000000005,11.0,-0.004999999999999977,-1.5,8.0,-2.0,-11.0,-0.10000000000000053,-3.0,-0.11599999999999999,-206.0,0.04700000000000004,-26.0,297.0,-0.08299999999999996,28.0,-3.6999999999999957,-39.0,-0.02200000000000002,-3.5999999999999996,-104.0,0.7000000000000028,8.0,14.0,-8.25,-3.0999999999999996,-80.0,-8.43,-0.07,-139.0,0.008000000000000007,-43.0,172.0,-0.01200000000000001,72.0,3.6999999999999957,164.0,-0.006000000000000005,-0.20000000000000107,-1.0,0.17999999999999994,6.0
2019,First Round,2,Michigan State,76,15,Bradley,65,TEAM_2,13,11,TEAM_1,True,atlantic-10,aac,0.0,1.2999999999999972,11.0,-1.0,3.0,-0.40000000000000036,-2.0,-3.0,3.0,-50.0,-0.028000000000000025,109.0,-0.027000000000000024,1.0,-0.09600000000000003,-129.0,0.051999999999999935,-49.0,-0.04299999999999998,0.0,-1.0,1.0,-1.0,5.0,-4.900000000000006,2.0,43.0,-2.799999999999997,-51.0,-0.1999999999999993,-5.0,26.0,-0.019000000000000017,-116.0,-0.007000000000000006,-58.0,0.07400000000000001,102.0,0.039999999999999925,93.0,0.063,1.4000000000000021,3.0,-59.0,-84.0,0.6999999999999993,22.0,-0.05199999999999999,-140.0,-0.028000000000000025,-61.0,24.0,-0.007000000000000006,3.0,0.7000000000000028,29.0,-0.0040000000000000036,4.699999999999999,135.0,1.7000000000000028,96.0,-41.0,-1.4099999999999984,3.0,74.0,-2.71,0.055999999999999994,143.0,-0.06,6.0,-34.0,0.01100000000000001,-5.0,-0.7000000000000028,-7.0,-0.02200000000000002,1.8000000000000007,65.0,0.031000000000000028,1.0
2019,First Round,8,Mississippi,72,9,Oklahoma,95,TEAM_2,1,-23,TEAM_2,False,sec,atlantic-sun,0.0,-3.8000000000000043,-51.0,2.0,-6.0,5.9,76.0,6.0,-4.0,-82.0,-0.02299999999999991,5.0,-0.015000000000000013,-27.0,0.061,123.0,-0.05800000000000005,58.0,0.029000000000000026,-2.0,2.0,-2.0,4.0,-70.0,-0.8999999999999915,9.5,123.0,4.700000000000003,66.0,1.299999999999999,25.0,-60.0,0.025000000000000022,43.0,0.02100000000000002,58.0,0.01100000000000001,34.0,0.03799999999999992,47.0,0.020000000000000018,4.5,42.0,-2.0,185.0,0.3000000000000007,5.0,-0.010000000000000009,-5.0,0.032999999999999974,22.0,48.0,0.01100000000000001,36.0,-1.2999999999999972,-18.0,0.028000000000000025,-1.1999999999999993,-24.0,3.1999999999999886,43.0,-26.0,10.690000000000001,2.1999999999999993,51.0,12.95,-0.05099999999999999,-99.0,0.008000000000000007,-30.0,104.0,-0.04799999999999993,3.0,1.2999999999999972,41.0,-0.02200000000000002,1.4000000000000004,56.0,-0.13,-6.0
2019,First Round,1,North Carolina,88,16,Iona,73,TEAM_2,15,15,TEAM_1,True,acc,atlantic-10,0.0,5.700000000000003,71.0,-3.0,1.0,-3.5,-67.0,-2.0,2.0,-104.0,0.08900000000000002,-152.0,0.05299999999999999,38.0,-0.07500000000000001,-203.0,0.16300000000000003,-23.0,0.007000000000000006,-1.0,0.0,-1.0,-4.0,-30.0,13.899999999999991,-6.5000000000000036,-182.0,1.7000000000000028,-9.0,-0.09999999999999964,-32.0,-135.0,0.02100000000000002,-92.0,-0.0020000000000000018,-40.0,-0.07200000000000001,-163.0,0.0,-118.0,-0.05199999999999999,2.3999999999999986,2.0,-99.0,-125.0,-1.2999999999999998,-40.0,0.123,195.0,0.013000000000000012,73.0,-287.0,0.022999999999999965,-113.0,2.6000000000000014,-133.0,0.01100000000000001,1.8999999999999986,25.0,-2.5999999999999943,-102.0,175.0,14.220000000000002,-0.09999999999999964,-18.0,5.5600000000000005,0.10799999999999998,156.0,0.09000000000000002,122.0,-308.0,0.05700000000000005,-84.0,-2.6000000000000014,-286.0,0.09599999999999997,-0.8000000000000007,-72.0,0.10399999999999998,3.0
2019,First Round,8,Utah State,61,9,Washington,78,TEAM_2,1,-17,TEAM_2,False,,ivy,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,First Round,5,Wisconsin,54,12,Oregon,72,TEAM_2,7,-18,TEAM_2,False,acc,big-south,0.0,3.299999999999997,42.0,-8.0,2.0,4.199999999999999,48.0,-4.0,5.0,65.0,-0.006000000000000005,94.0,-0.013000000000000012,19.0,-0.08700000000000002,-143.0,0.03300000000000003,-82.0,-0.05300000000000002,3.0,1.0,2.0,-9.0,105.0,5.3999999999999915,5.199999999999999,71.0,-10.600000000000001,-136.0,0.10000000000000142,1.0,-27.0,-0.04099999999999998,-106.0,-0.02999999999999997,-102.0,-0.013000000000000012,-55.0,-0.051999999999999935,-67.0,-0.02300000000000002,-5.300000000000001,-70.0,-8.0,-336.0,-0.3000000000000007,-17.0,-0.028000000000000025,-103.0,-0.03700000000000003,-65.0,-3.0,-0.030999999999999972,-37.0,-4.699999999999996,-97.0,-0.04400000000000004,-1.0999999999999996,-61.0,-7.700000000000003,-19.0,-4.0,28.07,-0.6999999999999993,-27.0,14.58,0.029000000000000026,94.0,0.0040000000000000036,40.0,0.0,-0.017000000000000015,-21.0,4.699999999999996,136.0,-0.007000000000000006,-2.1999999999999993,-65.0,0.264,12.0
2019,First Round,5,Auburn,78,12,New Mexico State,77,TEAM_2,7,1,TEAM_1,True,acc,big-ten,0.0,-5.399999999999999,-65.0,-3.0,3.0,-2.1999999999999993,-41.0,-3.0,1.0,40.0,0.027000000000000024,-72.0,-0.0010000000000000009,-33.0,-0.067,-161.0,0.09499999999999997,-44.0,-0.011999999999999955,-2.0,1.0,0.0,0.0,-65.0,3.700000000000003,-1.8999999999999986,-57.0,-2.8999999999999986,-76.0,-0.3000000000000007,-39.0,-53.0,-0.02699999999999997,-100.0,-0.030000000000000027,-103.0,0.038000000000000034,49.0,0.0030000000000000027,36.0,0.027999999999999997,-2.1999999999999993,-23.0,-41.0,-174.0,-0.1999999999999993,-14.0,0.032999999999999974,32.0,-0.020000000000000018,-4.0,-132.0,-0.02699999999999997,-99.0,-1.1999999999999957,-76.0,-0.020000000000000018,-0.5999999999999996,-32.0,0.5,13.0,-7.0,4.760000000000002,-0.7999999999999998,-26.0,-0.23000000000000043,0.14100000000000001,257.0,0.025000000000000022,103.0,-329.0,0.02100000000000002,-136.0,1.1999999999999957,-17.0,0.03200000000000003,0.5999999999999996,-6.0,-0.02300000000000002,-2.0
2019,First Round,4,Kansas,87,13,Northeastern,53,TEAM_2,9,34,TEAM_1,True,big-ten,mvc,0.0,14.699999999999996,292.0,-4.0,3.0,2.0999999999999996,73.0,-5.0,7.0,283.0,0.05500000000000005,356.0,0.046999999999999986,259.0,-0.022999999999999965,77.0,0.061000000000000054,99.0,0.0050000000000000044,4.0,-5.0,5.0,-8.0,165.0,12.899999999999991,6.300000000000004,101.0,-1.3999999999999986,55.0,1.0,27.0,-16.0,-0.03799999999999998,486.0,-0.030999999999999972,126.0,-0.07599999999999996,-10.0,-0.04499999999999993,-37.0,-0.067,-0.5,91.0,46.0,249.0,0.6999999999999993,47.0,-0.026000000000000023,132.0,-0.01100000000000001,34.0,354.0,-0.049000000000000044,92.0,-5.399999999999999,75.0,-0.04700000000000004,-3.4999999999999982,-35.0,1.8999999999999915,30.0,696.0,25.009999999999998,-0.5,15.0,13.24,0.030000000000000027,191.0,0.010000000000000009,79.0,165.0,0.07500000000000001,180.0,5.399999999999999,384.0,0.05399999999999994,-0.6999999999999993,53.0,0.25,12.0
