Year,Round,Seed,Team,Score,Seed_1,Team_1,Score_1,Favorite,Seed_diff,Spread,Winner,Upset
2002,First Round,6,Texas,70,11,Boston College,57,TEAM_2,5,13,TEAM_1,True
2002,First Round,1,Cincinnati,90,16,Boston University,52,TEAM_2,15,38,TEAM_1,True
2002,First Round,3,Georgia,85,14,Murray St.,68,TEAM_2,11,17,TEAM_1,True
2002,First Round,6,Texas Tech,68,11,Southern Illinois,76,TEAM_2,5,-8,TEAM_2,False
2002,First Round,1,Maryland,85,16,Siena,70,TEAM_2,15,15,TEAM_1,True
2002,First Round,2,Oklahoma,71,15,Illinois-Chicago,63,TEAM_2,13,8,TEAM_1,True
2002,First Round,6,California,82,11,Penn,75,TEAM_2,5,7,TEAM_1,True
2002,First Round,7,Xavier,70,10,Hawaii,58,TEAM_2,3,12,TEAM_1,True
2002,First Round,3,Mississippi State,70,14,McNeese State,58,TEAM_2,11,12,TEAM_1,True
2002,First Round,8,Wisconsin,80,9,St. John's,70,TEAM_2,1,10,TEAM_1,True
2002,First Round,2,Connecticut,78,15,Hampton,67,TEAM_2,13,11,TEAM_1,True
2002,First Round,8,UCLA,80,9,Mississippi,58,TEAM_2,1,22,TEAM_1,True
2002,First Round,5,Florida,82,12,Creighton,83,TEAM_2,7,-1,TEAM_2,False
2002,First Round,1,Duke,84,16,Winthrop,37,TEAM_2,15,47,TEAM_1,True
2002,First Round,5,Indiana,75,12,Utah,56,TEAM_2,7,19,TEAM_1,True
2002,First Round,7,Wake Forest,83,10,Pepperdine,74,TEAM_2,3,9,TEAM_1,True
2002,First Round,2,Oregon,81,15,Montana,62,TEAM_2,13,19,TEAM_1,True
2002,First Round,1,Kansas,70,16,Holy Cross,59,TEAM_2,15,11,TEAM_1,True
2002,First Round,4,Kentucky,83,13,Valparaiso,68,TEAM_2,9,15,TEAM_1,True
2002,First Round,5,Marquette,69,12,Tulsa,71,TEAM_2,7,-2,TEAM_2,False
2002,First Round,3,Arizona,86,14,UC Santa Barbara,81,TEAM_2,11,5,TEAM_1,True
2002,First Round,6,Gonzaga,66,11,Wyoming,73,TEAM_2,5,-7,TEAM_2,False
2002,First Round,4,Ohio State,69,13,Davidson,64,TEAM_2,9,5,TEAM_1,True
2002,First Round,5,Miami (Fla.),80,12,Missouri,93,TEAM_2,7,-13,TEAM_2,False
2002,First Round,8,Stanford,84,9,Western Kentucky,68,TEAM_2,1,16,TEAM_1,True
2002,First Round,2,Alabama,86,15,Florida Atlantic,78,TEAM_2,13,8,TEAM_1,True
2002,First Round,7,Oklahoma State,61,10,Kent State,69,TEAM_2,3,-8,TEAM_2,False
2002,First Round,3,Pittsburgh,71,14,Central Connecticut State,54,TEAM_2,11,17,TEAM_1,True
2002,First Round,4,Southern California,89,13,UNC Wilmington,93,TEAM_2,9,-4,TEAM_2,False
2002,First Round,8,Notre Dame,82,9,Charlotte,63,TEAM_2,1,19,TEAM_1,True
2002,Play-In,16,Siena,81,16,Alcorn State,77,EQUAL,0,4,TEAM_1,True
2001,National Championship,2,Arizona,72,1,Duke,82,TEAM_1,-1,-10,TEAM_2,True
2001,Final Four,2,Arizona,80,1,Michigan State,61,TEAM_1,-1,19,TEAM_1,False
2001,Final Four,1,Duke,95,3,Maryland,84,TEAM_2,2,11,TEAM_1,True
2001,Elite Eight,1,Michigan State,69,11,Temple,62,TEAM_2,10,7,TEAM_1,True
2001,Elite Eight,1,Illinois,81,2,Arizona,87,TEAM_2,1,-6,TEAM_2,False
2001,Elite Eight,1,Stanford,73,3,Maryland,87,TEAM_2,2,-14,TEAM_2,False
2001,Elite Eight,1,Duke,79,6,Southern California,69,TEAM_2,5,10,TEAM_1,True
2001,Sweet 16,1,Illinois,80,4,Kansas,64,TEAM_2,3,16,TEAM_1,True
2001,Sweet 16,3,Mississippi,56,2,Arizona,66,TEAM_1,-1,-10,TEAM_2,True
2001,Sweet 16,1,Michigan State,77,12,Gonzaga,62,TEAM_2,11,15,TEAM_1,True
2001,Sweet 16,11,Temple,84,7,Penn State,72,TEAM_1,-4,12,TEAM_1,False
2001,Sweet 16,6,Southern California,80,2,Kentucky,76,TEAM_1,-4,4,TEAM_1,False
2001,Sweet 16,1,Stanford,78,5,Cincinnati,65,TEAM_2,4,13,TEAM_1,True
2001,Sweet 16,3,Maryland,76,10,Georgetown,66,TEAM_2,7,10,TEAM_1,True
2001,Sweet 16,1,Duke,76,4,UCLA,63,TEAM_2,3,13,TEAM_1,True
2001,Second Round,7,Penn State,82,2,North Carolina,74,TEAM_1,-5,8,TEAM_1,False
2001,Second Round,11,Temple,75,3,Florida,54,TEAM_1,-8,21,TEAM_1,False
2001,Second Round,12,Gonzaga,85,13,Indiana State,68,TEAM_2,1,17,TEAM_1,True
2001,Second Round,1,Michigan State,81,9,Fresno State,65,TEAM_2,8,16,TEAM_1,True
2001,Second Round,10,Butler,52,2,Arizona,73,TEAM_1,-8,-21,TEAM_2,True
2001,Second Round,6,Notre Dame,56,3,Mississippi,59,TEAM_1,-3,-3,TEAM_2,True
2001,Second Round,5,Syracuse,58,4,Kansas,87,TEAM_1,-1,-29,TEAM_2,True
2001,Second Round,1,Illinois,79,9,Charlotte,61,TEAM_2,8,18,TEAM_1,True
2001,Second Round,5,Cincinnati,66,13,Kent State,43,TEAM_2,8,23,TEAM_1,True
2001,Second Round,11,Georgia State,60,3,Maryland,79,TEAM_1,-8,-19,TEAM_2,True
2001,Second Round,1,Stanford,90,9,St. Joseph's,83,TEAM_2,8,7,TEAM_1,True
2001,Second Round,7,Iowa,79,2,Kentucky,92,TEAM_1,-5,-13,TEAM_2,True
2001,Second Round,1,Duke,94,9,Missouri,81,TEAM_2,8,13,TEAM_1,True
2001,Second Round,6,Southern California,74,3,Boston College,71,TEAM_1,-3,3,TEAM_1,False
2001,Second Round,12,Utah State,50,4,UCLA,75,TEAM_1,-8,-25,TEAM_2,True
2001,Second Round,10,Georgetown,76,15,Hampton,57,TEAM_2,5,19,TEAM_1,True
2001,First Round,7,Wake Forest,63,10,Butler,79,TEAM_2,3,-16,TEAM_2,False
2001,First Round,2,Arizona,101,15,Eastern Illinois,76,TEAM_2,13,25,TEAM_1,True
2001,First Round,1,Michigan State,69,16,Alabama State,35,TEAM_2,15,34,TEAM_1,True
2001,First Round,1,Illinois,96,16,Northwestern State,54,TEAM_2,15,42,TEAM_1,True
2001,First Round,6,Texas,65,11,Temple,79,TEAM_2,5,-14,TEAM_2,False
2001,First Round,8,California,70,9,Fresno State,82,TEAM_2,1,-12,TEAM_2,False
2001,First Round,5,Virginia,85,12,Gonzaga,86,TEAM_2,7,-1,TEAM_2,False
2001,First Round,4,Oklahoma,68,13,Indiana State,70,TEAM_2,9,-2,TEAM_2,False
2001,First Round,8,Tennessee,63,9,Charlotte,70,TEAM_2,1,-7,TEAM_2,False
2001,First Round,4,Kansas,99,13,Cal State Northridge,75,TEAM_2,9,24,TEAM_1,True
2001,First Round,7,Penn State,69,10,Providence,59,TEAM_2,3,10,TEAM_1,True
2001,First Round,5,Syracuse,79,12,Hawaii,69,TEAM_2,7,10,TEAM_1,True
2001,First Round,3,Florida,69,14,Western Kentucky,56,TEAM_2,11,13,TEAM_1,True
2001,First Round,6,Notre Dame,83,11,Xavier,71,TEAM_2,5,12,TEAM_1,True
2001,First Round,3,Mississippi,72,14,Iona,70,TEAM_2,11,2,TEAM_1,True
2001,First Round,2,North Carolina,70,15,Princeton,48,TEAM_2,13,22,TEAM_1,True
2001,First Round,5,Cincinnati,84,12,Brigham Young,59,TEAM_2,7,25,TEAM_1,True
2001,First Round,2,Iowa State,57,15,Hampton,58,TEAM_2,13,-1,TEAM_2,False
2001,First Round,1,Duke,95,16,Monmouth,52,TEAM_2,15,43,TEAM_1,True
2001,First Round,8,Georgia,68,9,Missouri,70,TEAM_2,1,-2,TEAM_2,False
2001,First Round,5,Ohio State,68,12,Utah State,77,TEAM_2,7,-9,TEAM_2,False
2001,First Round,4,UCLA,61,13,Hofstra,48,TEAM_2,9,13,TEAM_1,True
2001,First Round,6,Southern California,69,11,Oklahoma State,54,TEAM_2,5,15,TEAM_1,True
2001,First Round,3,Boston College,68,14,Southern Utah,65,TEAM_2,11,3,TEAM_1,True
2001,First Round,7,Iowa,69,10,Creighton,56,TEAM_2,3,13,TEAM_1,True
2001,First Round,2,Kentucky,72,15,Holy Cross,68,TEAM_2,13,4,TEAM_1,True
2001,First Round,1,Stanford,89,16,UNC Greensboro,60,TEAM_2,15,29,TEAM_1,True
2001,First Round,7,Arkansas,61,10,Georgetown,63,TEAM_2,3,-2,TEAM_2,False
2001,First Round,3,Maryland,83,14,George Mason,80,TEAM_2,11,3,TEAM_1,True
2001,First Round,6,Wisconsin,49,11,Georgia State,50,TEAM_2,5,-1,TEAM_2,False
2001,First Round,4,Indiana,73,13,Kent State,77,TEAM_2,9,-4,TEAM_2,False
2001,First Round,8,Georgia Tech,62,9,St. Joseph's,66,TEAM_2,1,-4,TEAM_2,False
2001,Play-In,16,Winthrop,67,16,Northwestern State,71,EQUAL,0,-4,TEAM_2,True
2000,National Championship,1,Michigan State,89,5,Florida,76,TEAM_2,4,13,TEAM_1,True
2000,Final Four,8,Wisconsin,41,1,Michigan State,53,TEAM_1,-7,-12,TEAM_2,True
2000,Final Four,5,Florida,71,8,North Carolina,59,TEAM_2,3,12,TEAM_1,True
2000,Elite Eight,5,Florida,77,3,Oklahoma State,65,TEAM_1,-2,12,TEAM_1,False
2000,Elite Eight,8,North Carolina,59,7,Tulsa,55,TEAM_1,-1,4,TEAM_1,False
2000,Elite Eight,1,Michigan State,75,2,Iowa State,64,TEAM_2,1,11,TEAM_1,True
2000,Elite Eight,8,Wisconsin,64,6,Purdue,60,TEAM_1,-2,4,TEAM_1,False
2000,Sweet 16,3,Oklahoma State,68,10,Seton Hall,66,TEAM_2,7,2,TEAM_1,True
2000,Sweet 16,8,North Carolina,74,4,Tennessee,69,TEAM_1,-4,5,TEAM_1,False
2000,Sweet 16,6,Miami (Fla.),71,7,Tulsa,80,TEAM_2,1,-9,TEAM_2,False
2000,Sweet 16,1,Duke,78,5,Florida,87,TEAM_2,4,-9,TEAM_2,False
2000,Sweet 16,1,Michigan State,75,4,Syracuse,58,TEAM_2,3,17,TEAM_1,True
2000,Sweet 16,6,Purdue,75,10,Gonzaga,66,TEAM_2,4,9,TEAM_1,True
2000,Sweet 16,8,Wisconsin,61,4,LSU,48,TEAM_1,-4,13,TEAM_1,False
2000,Sweet 16,6,UCLA,56,2,Iowa State,80,TEAM_1,-4,-24,TEAM_2,True
2000,Second Round,1,Duke,69,8,Kansas,64,TEAM_2,7,5,TEAM_1,True
2000,Second Round,6,Miami (Fla.),75,3,Ohio State,62,TEAM_1,-3,13,TEAM_1,False
2000,Second Round,5,Connecticut,61,4,Tennessee,65,TEAM_1,-1,-4,TEAM_2,True
2000,Second Round,1,Stanford,53,8,North Carolina,60,TEAM_2,7,-7,TEAM_2,False
2000,Second Round,10,Seton Hall,67,2,Temple,65,TEAM_1,-8,2,TEAM_1,False
2000,Second Round,11,Pepperdine,67,3,Oklahoma State,75,TEAM_1,-8,-8,TEAM_2,True
2000,Second Round,5,Florida,93,4,Illinois,76,TEAM_1,-1,17,TEAM_1,False
2000,Second Round,7,Tulsa,69,2,Cincinnati,61,TEAM_1,-5,8,TEAM_1,False
2000,Second Round,5,Kentucky,50,4,Syracuse,52,TEAM_1,-1,-2,TEAM_2,True
2000,Second Round,10,Gonzaga,82,2,St. John's,76,TEAM_1,-8,6,TEAM_1,False
2000,Second Round,6,Purdue,66,3,Oklahoma,62,TEAM_1,-3,4,TEAM_1,False
2000,Second Round,5,Texas,67,4,LSU,72,TEAM_1,-1,-5,TEAM_2,True
2000,Second Round,1,Arizona,59,8,Wisconsin,66,TEAM_2,7,-7,TEAM_2,False
2000,Second Round,7,Auburn,60,2,Iowa State,79,TEAM_1,-5,-19,TEAM_2,True
2000,Second Round,6,UCLA,105,3,Maryland,70,TEAM_1,-3,35,TEAM_1,False
2000,Second Round,1,Michigan State,73,8,Utah,61,TEAM_2,7,12,TEAM_1,True
2000,First Round,6,Indiana,57,11,Pepperdine,77,TEAM_2,5,-20,TEAM_2,False
2000,First Round,2,Temple,73,15,Lafayette,47,TEAM_2,13,26,TEAM_1,True
2000,First Round,1,Duke,85,16,Lamar,55,TEAM_2,15,30,TEAM_1,True
2000,First Round,8,Kansas,81,9,DePaul,77,TEAM_2,1,4,TEAM_1,True
2000,First Round,5,Florida,69,12,Butler,68,TEAM_2,7,1,TEAM_1,True
2000,First Round,2,Cincinnati,64,15,UNC Wilmington,47,TEAM_2,13,17,TEAM_1,True
2000,First Round,7,Tulsa,89,10,UNLV,62,TEAM_2,3,27,TEAM_1,True
2000,First Round,3,Ohio State,87,14,Appalachian State,61,TEAM_2,11,26,TEAM_1,True
2000,First Round,6,Miami (Fla.),75,11,Arkansas,71,TEAM_2,5,4,TEAM_1,True
2000,First Round,4,Tennessee,63,13,Louisiana-Lafayette,58,TEAM_2,9,5,TEAM_1,True
2000,First Round,5,Connecticut,75,12,Utah State,67,TEAM_2,7,8,TEAM_1,True
2000,First Round,8,North Carolina,84,9,Missouri,70,TEAM_2,1,14,TEAM_1,True
2000,First Round,1,Stanford,84,16,South Carolina State,65,TEAM_2,15,19,TEAM_1,True
2000,First Round,7,Oregon,71,10,Seton Hall,72,TEAM_2,3,-1,TEAM_2,False
2000,First Round,3,Oklahoma State,86,14,Hofstra,66,TEAM_2,11,20,TEAM_1,True
2000,First Round,4,Illinois,68,13,Penn,58,TEAM_2,9,10,TEAM_1,True
2000,First Round,8,Utah,48,9,St. Louis,45,TEAM_2,1,3,TEAM_1,True
2000,First Round,2,Iowa State,88,15,Central Connecticut State,78,TEAM_2,13,10,TEAM_1,True
2000,First Round,7,Auburn,72,10,Creighton,69,TEAM_2,3,3,TEAM_1,True
2000,First Round,3,Maryland,74,14,Iona,59,TEAM_2,11,15,TEAM_1,True
2000,First Round,6,UCLA,79,11,Ball State,65,TEAM_2,5,14,TEAM_1,True
2000,First Round,4,Syracuse,79,13,Samford,65,TEAM_2,9,14,TEAM_1,True
2000,First Round,1,Arizona,71,16,Jackson State,47,TEAM_2,15,24,TEAM_1,True
2000,First Round,8,Wisconsin,66,9,Fresno State,56,TEAM_2,1,10,TEAM_1,True
2000,First Round,3,Oklahoma,74,14,Winthrop,60,TEAM_2,11,14,TEAM_1,True
2000,First Round,5,Texas,77,12,Indiana State,61,TEAM_2,7,16,TEAM_1,True
2000,First Round,4,LSU,64,13,Southeast Missouri State,61,TEAM_2,9,3,TEAM_1,True
2000,First Round,6,Purdue,62,11,Dayton,61,TEAM_2,5,1,TEAM_1,True
2000,First Round,7,Louisville,66,10,Gonzaga,77,TEAM_2,3,-11,TEAM_2,False
2000,First Round,2,St. John's,61,15,Northern Arizona,56,TEAM_2,13,5,TEAM_1,True
2000,First Round,1,Michigan State,61,16,Valparaiso,56,TEAM_2,15,5,TEAM_1,True
2000,First Round,5,Kentucky,85,12,St. Bonaventure,80,TEAM_2,7,5,TEAM_1,True
1999,National Championship,1,Duke,74,1,Connecticut,77,EQUAL,0,-3,TEAM_2,True
1999,Final Four,1,Duke,68,1,Michigan State,62,EQUAL,0,6,TEAM_1,True
1999,Final Four,4,Ohio State,58,1,Connecticut,64,TEAM_1,-3,-6,TEAM_2,True
1999,Elite Eight,1,Michigan State,73,3,Kentucky,66,TEAM_2,2,7,TEAM_1,True
1999,Elite Eight,1,Duke,85,6,Temple,64,TEAM_2,5,21,TEAM_1,True
1999,Elite Eight,4,Ohio State,77,3,St. John's,74,TEAM_1,-1,3,TEAM_1,False
1999,Elite Eight,1,Connecticut,67,10,Gonzaga,62,TEAM_2,9,5,TEAM_1,True
1999,Sweet 16,6,Temple,77,10,Purdue,55,TEAM_2,4,22,TEAM_1,True
1999,Sweet 16,1,Duke,78,12,Missouri State,61,TEAM_2,11,17,TEAM_1,True
1999,Sweet 16,1,Michigan State,54,13,Oklahoma,46,TEAM_2,12,8,TEAM_1,True
1999,Sweet 16,3,Kentucky,58,10,Miami (Ohio),43,TEAM_2,7,15,TEAM_1,True
1999,Sweet 16,6,Florida,72,10,Gonzaga,73,TEAM_2,4,-1,TEAM_2,False
1999,Sweet 16,3,St. John's,76,2,Maryland,62,TEAM_1,-1,14,TEAM_1,False
1999,Sweet 16,1,Connecticut,78,5,Iowa,68,TEAM_2,4,10,TEAM_1,True
1999,Sweet 16,1,Auburn,64,4,Ohio State,72,TEAM_2,3,-8,TEAM_2,False
1999,Second Round,5,Charlotte,72,13,Oklahoma,85,TEAM_2,8,-13,TEAM_2,False
1999,Second Round,6,Temple,64,3,Cincinnati,54,TEAM_1,-3,10,TEAM_1,False
1999,Second Round,10,Miami (Ohio),66,2,Utah,58,TEAM_1,-8,8,TEAM_1,False
1999,Second Round,1,Michigan State,74,9,Mississippi,66,TEAM_2,8,8,TEAM_1,True
1999,Second Round,12,Missouri State,81,4,Tennessee,51,TEAM_1,-8,30,TEAM_1,False
1999,Second Round,1,Duke,97,9,Tulsa,56,TEAM_2,8,41,TEAM_1,True
1999,Second Round,6,Kansas,88,3,Kentucky,92,TEAM_1,-3,-4,TEAM_2,True
1999,Second Round,10,Purdue,73,2,Miami (Fla.),63,TEAM_1,-8,10,TEAM_1,False
1999,Second Round,6,Florida,82,14,Weber State,74,TEAM_2,8,8,TEAM_1,True
1999,Second Round,5,Iowa,82,4,Arkansas,72,TEAM_1,-1,10,TEAM_1,False
1999,Second Round,1,Connecticut,78,9,New Mexico,56,TEAM_2,8,22,TEAM_1,True
1999,Second Round,12,Detroit,44,4,Ohio State,75,TEAM_1,-8,-31,TEAM_2,True
1999,Second Round,10,Gonzaga,82,2,Stanford,74,TEAM_1,-8,8,TEAM_1,False
1999,Second Round,6,Indiana,61,3,St. John's,86,TEAM_1,-3,-25,TEAM_2,True
1999,Second Round,1,Auburn,81,9,Oklahoma State,74,TEAM_2,8,7,TEAM_1,True
1999,Second Round,10,Creighton,63,2,Maryland,75,TEAM_1,-8,-12,TEAM_2,True
1999,First Round,3,Cincinnati,72,14,George Mason,48,TEAM_2,11,24,TEAM_1,True
1999,First Round,2,Utah,80,15,Arkansas State,58,TEAM_2,13,22,TEAM_1,True
1999,First Round,7,Washington,58,10,Miami (Ohio),59,TEAM_2,3,-1,TEAM_2,False
1999,First Round,3,Kentucky,82,14,New Mexico State,60,TEAM_2,11,22,TEAM_1,True
1999,First Round,6,Kansas,95,11,Evansville,74,TEAM_2,5,21,TEAM_1,True
1999,First Round,4,Arizona,60,13,Oklahoma,61,TEAM_2,9,-1,TEAM_2,False
1999,First Round,5,Charlotte,81,12,Rhode Island,70,TEAM_2,7,11,TEAM_1,True
1999,First Round,8,Villanova,70,9,Mississippi,72,TEAM_2,1,-2,TEAM_2,False
1999,First Round,7,Texas,54,10,Purdue,58,TEAM_2,3,-4,TEAM_2,False
1999,First Round,1,Michigan State,76,16,Mount St. Mary's,53,TEAM_2,15,23,TEAM_1,True
1999,First Round,6,Temple,61,11,Kent State,54,TEAM_2,5,7,TEAM_1,True
1999,First Round,4,Tennessee,62,13,Delaware,52,TEAM_2,9,10,TEAM_1,True
1999,First Round,5,Wisconsin,32,12,Missouri State,43,TEAM_2,7,-11,TEAM_2,False
1999,First Round,8,College of Charleston,53,9,Tulsa,62,TEAM_2,1,-9,TEAM_2,False
1999,First Round,1,Duke,99,16,Florida A&M,58,TEAM_2,15,41,TEAM_1,True
1999,First Round,2,Miami (Fla.),75,15,Lafayette,54,TEAM_2,13,21,TEAM_1,True
1999,First Round,5,UCLA,53,12,Detroit,56,TEAM_2,7,-3,TEAM_2,False
1999,First Round,5,Iowa,77,12,Alabama-Birmingham,64,TEAM_2,7,13,TEAM_1,True
1999,First Round,8,Missouri,59,9,New Mexico,61,TEAM_2,1,-2,TEAM_2,False
1999,First Round,1,Connecticut,91,16,Texas-San Antonio,66,TEAM_2,15,25,TEAM_1,True
1999,First Round,2,Maryland,82,15,Valparaiso,60,TEAM_2,13,22,TEAM_1,True
1999,First Round,7,Louisville,58,10,Creighton,62,TEAM_2,3,-4,TEAM_2,False
1999,First Round,3,St. John's,69,14,Samford,43,TEAM_2,11,26,TEAM_1,True
1999,First Round,4,Arkansas,94,13,Siena,80,TEAM_2,9,14,TEAM_1,True
1999,First Round,1,Auburn,80,16,Winthrop,41,TEAM_2,15,39,TEAM_1,True
1999,First Round,8,Syracuse,61,9,Oklahoma State,69,TEAM_2,1,-8,TEAM_2,False
1999,First Round,7,Minnesota,63,10,Gonzaga,75,TEAM_2,3,-12,TEAM_2,False
1999,First Round,6,Indiana,108,11,George Washington,88,TEAM_2,5,20,TEAM_1,True
1999,First Round,4,Ohio State,72,13,Murray St.,58,TEAM_2,9,14,TEAM_1,True
1999,First Round,6,Florida,75,11,Penn,61,TEAM_2,5,14,TEAM_1,True
1999,First Round,3,North Carolina,74,14,Weber State,76,TEAM_2,11,-2,TEAM_2,False
1999,First Round,2,Stanford,69,15,Alcorn State,57,TEAM_2,13,12,TEAM_1,True
1998,National Championship,3,Utah,69,2,Kentucky,78,TEAM_1,-1,-9,TEAM_2,True
1998,Final Four,3,Stanford,85,2,Kentucky,86,TEAM_1,-1,-1,TEAM_2,True
1998,Final Four,1,North Carolina,59,3,Utah,65,TEAM_2,2,-6,TEAM_2,False
1998,Elite Eight,1,Duke,84,2,Kentucky,86,TEAM_2,1,-2,TEAM_2,False
1998,Elite Eight,8,Rhode Island,77,3,Stanford,79,TEAM_1,-5,-2,TEAM_2,True
1998,Elite Eight,1,Arizona,51,3,Utah,76,TEAM_2,2,-25,TEAM_2,False
1998,Elite Eight,1,North Carolina,75,2,Connecticut,64,TEAM_2,1,11,TEAM_1,True
1998,Sweet 16,3,Stanford,67,2,Purdue,59,TEAM_1,-1,8,TEAM_1,False
1998,Sweet 16,1,Duke,80,5,Syracuse,67,TEAM_2,4,13,TEAM_1,True
1998,Sweet 16,8,Rhode Island,74,13,Valparaiso,68,TEAM_2,5,6,TEAM_1,True
1998,Sweet 16,6,UCLA,68,2,Kentucky,94,TEAM_1,-4,-26,TEAM_2,True
1998,Sweet 16,1,North Carolina,73,4,Michigan State,58,TEAM_2,3,15,TEAM_1,True
1998,Sweet 16,11,Washington,74,2,Connecticut,75,TEAM_1,-9,-1,TEAM_2,True
1998,Sweet 16,1,Arizona,87,4,Maryland,79,TEAM_2,3,8,TEAM_1,True
1998,Sweet 16,3,Utah,65,10,West Virginia,62,TEAM_2,7,3,TEAM_1,True
1998,Second Round,12,Florida State,77,13,Valparaiso,83,TEAM_2,1,-6,TEAM_2,False
1998,Second Round,5,Syracuse,56,4,New Mexico,46,TEAM_1,-1,10,TEAM_1,False
1998,Second Round,1,Duke,79,8,Oklahoma State,73,TEAM_2,7,6,TEAM_1,True
1998,Second Round,10,Detroit,65,2,Purdue,80,TEAM_1,-8,-15,TEAM_2,True
1998,Second Round,1,Kansas,75,8,Rhode Island,80,TEAM_2,7,-5,TEAM_2,False
1998,Second Round,11,Western Michigan,65,3,Stanford,83,TEAM_1,-8,-18,TEAM_2,True
1998,Second Round,10,St. Louis,61,2,Kentucky,88,TEAM_1,-8,-27,TEAM_2,True
1998,Second Round,6,UCLA,85,3,Michigan,82,TEAM_1,-3,3,TEAM_1,False
1998,Second Round,6,Arkansas,69,3,Utah,75,TEAM_1,-3,-6,TEAM_2,True
1998,Second Round,10,West Virginia,75,2,Cincinnati,74,TEAM_1,-8,1,TEAM_1,False
1998,Second Round,1,North Carolina,93,8,Charlotte,83,TEAM_2,7,10,TEAM_1,True
1998,Second Round,7,Indiana,61,2,Connecticut,78,TEAM_1,-5,-17,TEAM_2,True
1998,Second Round,5,Princeton,51,4,Michigan State,63,TEAM_1,-1,-12,TEAM_2,True
1998,Second Round,11,Washington,81,14,Richmond,66,TEAM_2,3,15,TEAM_1,True
1998,Second Round,1,Arizona,82,9,Illinois State,49,TEAM_2,8,33,TEAM_1,True
1998,Second Round,5,Illinois,61,4,Maryland,67,TEAM_1,-1,-6,TEAM_2,True
1998,First Round,1,Duke,99,16,Radford,63,TEAM_2,15,36,TEAM_1,True
1998,First Round,7,St. John's,64,10,Detroit,66,TEAM_2,3,-2,TEAM_2,False
1998,First Round,1,Kansas,110,16,Prairie View,52,TEAM_2,15,58,TEAM_1,True
1998,First Round,8,Rhode Island,97,9,Murray St.,74,TEAM_2,1,23,TEAM_1,True
1998,First Round,5,TCU,87,12,Florida State,96,TEAM_2,7,-9,TEAM_2,False
1998,First Round,4,Mississippi,69,13,Valparaiso,70,TEAM_2,9,-1,TEAM_2,False
1998,First Round,6,Clemson,72,11,Western Michigan,75,TEAM_2,5,-3,TEAM_2,False
1998,First Round,3,Stanford,67,14,College of Charleston,57,TEAM_2,11,10,TEAM_1,True
1998,First Round,2,Purdue,95,15,Delaware,56,TEAM_2,13,39,TEAM_1,True
1998,First Round,8,Oklahoma State,74,9,George Washington,59,TEAM_2,1,15,TEAM_1,True
1998,First Round,5,Syracuse,63,12,Iona,61,TEAM_2,7,2,TEAM_1,True
1998,First Round,4,New Mexico,79,13,Butler,62,TEAM_2,9,17,TEAM_1,True
1998,First Round,6,UCLA,65,11,Miami (Fla.),62,TEAM_2,5,3,TEAM_1,True
1998,First Round,3,Michigan,80,14,Davidson,61,TEAM_2,11,19,TEAM_1,True
1998,First Round,7,Massachusetts,46,10,St. Louis,51,TEAM_2,3,-5,TEAM_2,False
1998,First Round,2,Kentucky,82,15,South Carolina State,67,TEAM_2,13,15,TEAM_1,True
1998,First Round,6,Xavier,68,11,Washington,69,TEAM_2,5,-1,TEAM_2,False
1998,First Round,2,Cincinnati,65,15,Northern Arizona,62,TEAM_2,13,3,TEAM_1,True
1998,First Round,7,Temple,52,10,West Virginia,82,TEAM_2,3,-30,TEAM_2,False
1998,First Round,3,Utah,85,14,San Francisco,68,TEAM_2,11,17,TEAM_1,True
1998,First Round,1,North Carolina,88,16,Navy,52,TEAM_2,15,36,TEAM_1,True
1998,First Round,8,Charlotte,77,9,Illinois-Chicago,62,TEAM_2,1,15,TEAM_1,True
1998,First Round,5,Princeton,69,12,UNLV,57,TEAM_2,7,12,TEAM_1,True
1998,First Round,3,South Carolina,61,14,Richmond,62,TEAM_2,11,-1,TEAM_2,False
1998,First Round,7,Indiana,94,10,Oklahoma,87,TEAM_2,3,7,TEAM_1,True
1998,First Round,2,Connecticut,93,15,Fairleigh Dickinson,85,TEAM_2,13,8,TEAM_1,True
1998,First Round,1,Arizona,99,16,Nicholls State,60,TEAM_2,15,39,TEAM_1,True
1998,First Round,8,Tennessee,81,9,Illinois State,82,TEAM_2,1,-1,TEAM_2,False
1998,First Round,5,Illinois,64,12,South Alabama,51,TEAM_2,7,13,TEAM_1,True
1998,First Round,4,Michigan State,83,13,Eastern Michigan,71,TEAM_2,9,12,TEAM_1,True
1998,First Round,4,Maryland,82,13,Utah State,68,TEAM_2,9,14,TEAM_1,True
1998,First Round,6,Arkansas,74,11,Nebraska,65,TEAM_2,5,9,TEAM_1,True
1997,National Championship,1,Kentucky,79,4,Arizona,84,TEAM_2,3,-5,TEAM_2,False
1997,Final Four,1,Kentucky,78,1,Minnesota,69,EQUAL,0,9,TEAM_1,True
1997,Final Four,1,North Carolina,58,4,Arizona,66,TEAM_2,3,-8,TEAM_2,False
1997,Elite Eight,4,Arizona,96,10,Providence,92,TEAM_2,6,4,TEAM_1,True
1997,Elite Eight,1,North Carolina,97,6,Louisville,74,TEAM_2,5,23,TEAM_1,True
1997,Elite Eight,1,Kentucky,72,2,Utah,59,TEAM_2,1,13,TEAM_1,True
1997,Elite Eight,1,Minnesota,80,2,UCLA,72,TEAM_2,1,8,TEAM_1,True
